date,min,max,pm25,q1,q3,stdev,count
2021-02-14T00:00:00.000Z,8.25,34.83,16.63,11.42,20.14,5.598,200
2021-02-15T00:00:00.000Z,3.15,23.2,12,5.83,17.32,5.831,197
2021-02-16T00:00:00.000Z,14.8,46.1,27.95,23.04,33.49,7.043,189
2021-02-17T00:00:00.000Z,7.63,47.65,13.31,10.63,25.33,7.983,196
2021-02-18T00:00:00.000Z,1.7,12.98,4.59,3.76,10.48,3.485,209
2021-02-19T00:00:00.000Z,2.02,16.39,5.53,4.07,6.68,2.005,191
2021-02-20T00:00:00.000Z,3.3,15,5.8,4.88,8.11,2.697,200
2021-02-21T00:00:00.000Z,4.97,21.3,14.77,9.81,16.92,4.415,209
2021-02-22T00:00:00.000Z,7.43,28.3,15.82,11.75,23.45,6.335,183
2021-02-23T00:00:00.000Z,6.55,20.2,10.64,9.05,14.45,3.023,186
2021-02-24T00:00:00.000Z,6.15,21.27,10,8.32,10.93,2.052,190
2021-02-25T00:00:00.000Z,6.55,20.77,11.26,9.64,12.63,2.337,184
2021-02-26T00:00:00.000Z,2.47,16,4.63,3.88,8.57,3.693,186
2021-02-27T00:00:00.000Z,2.6,14.27,4.59,3.8,5.7,2.303,207
2021-02-28T00:00:00.000Z,8.65,20.83,11.82,10.85,13.22,1.884,208
2021-03-01T00:00:00.000Z,5.32,36.13,15.18,10.38,17.42,5.469,194
2021-03-02T00:00:00.000Z,11.45,31.83,21,18.02,23.14,3.96,189
2021-03-03T00:00:00.000Z,12.65,60.22,24.09,16.67,26.85,6.414,192
2021-03-04T00:00:00.000Z,6.65,75.22,19.57,12.49,44.32,19.451,193
2021-03-05T00:00:00.000Z,0.9,15.23,5.46,1.98,9.93,4.127,202
2021-03-06T00:00:00.000Z,1.4,10.23,4.63,3.58,6.24,1.816,200
2021-03-07T00:00:00.000Z,1.42,20.52,3.5,2.6,6.4,4.154,216
2021-03-08T00:00:00.000Z,0.8,31.13,3.7,1.6,5.43,4.854,199
2021-03-09T00:00:00.000Z,1.7,13.3,5.19,3.89,6.64,2.161,204
2021-03-10T00:00:00.000Z,4.55,19.85,10.8,7.8,13,3.279,194
2021-03-11T00:00:00.000Z,0.56,35.45,10.77,1.74,25.9,11.864,189
2021-03-12T00:00:00.000Z,0.9,8.68,1.88,1.45,2.7,1.046,199
2021-03-13T00:00:00.000Z,0.5,4.5,1.3,0.93,1.83,0.782,205
2021-03-14T00:00:00.000Z,0.85,9.6,2.22,1.6,3.1,1.475,203
2021-03-15T00:00:00.000Z,1.3,8.88,4.94,3.19,6.55,2.021,184
2021-03-16T00:00:00.000Z,1.6,8.44,3.59,2.71,5.16,1.665,188
2021-03-17T00:00:00.000Z,1.95,20.13,6.78,5.35,9.23,4.138,205
2021-03-18T00:00:00.000Z,2.27,15.4,7.35,5.15,9.85,3.143,195
2021-03-19T00:00:00.000Z,0.88,29.42,2.76,1.8,17.88,9.271,186
2021-03-20T00:00:00.000Z,1.14,3.6,2.17,1.77,2.45,0.504,94
2021-03-21T00:00:00.000Z,0.6,13.65,2.72,1.63,4.78,3.537,167
2021-03-22T00:00:00.000Z,0.8,9.02,2.48,1.63,4.44,1.756,180
2021-03-23T00:00:00.000Z,1.5,13.88,5.28,3.6,8.9,3.178,231
2021-03-24T00:00:00.000Z,9.98,50,32.38,13.95,37.88,11.57,151
2021-03-25T00:00:00.000Z,26.05,47.53,36.64,33.29,39.79,4.558,168
