date,min,max,pm25,q1,q3,stdev,count
2020-08-03T00:00:00.000Z,1.17,9.9,2.4,1.7,5.09,2.277,363
2020-08-04T00:00:00.000Z,0.9,4.09,1.7,1.27,2.23,0.702,420
2020-08-05T00:00:00.000Z,1,5.57,2.2,1.5,3.1,0.996,429
2020-08-06T00:00:00.000Z,1.2,6.43,2.29,1.8,3.4,1.109,346
2020-08-07T00:00:00.000Z,3.2,22.1,5.45,3.8,9.28,4.984,428
2020-08-08T00:00:00.000Z,5.78,48.1,12.1,8.55,14.38,4.166,386
2020-08-09T00:00:00.000Z,7.12,21.8,10.4,8.6,15.09,4.082,457
2020-08-10T00:00:00.000Z,4.12,19.45,7.16,6.03,8.02,1.604,436
2020-08-11T00:00:00.000Z,2.77,7.83,4,3.55,5.67,1.286,464
2020-08-12T00:00:00.000Z,1.48,20.85,2.63,2.22,3.1,1.533,471
2020-08-13T00:00:00.000Z,2,20.98,3.9,2.9,5.14,2.234,469
2020-08-14T00:00:00.000Z,2.97,10.52,5.2,4.22,6.1,1.174,415
2020-08-15T00:00:00.000Z,3.85,42.65,6.3,4.7,8.5,3.589,465
2020-08-16T00:00:00.000Z,2.25,10.5,3.95,2.96,7.17,2.473,472
2020-08-17T00:00:00.000Z,3.83,12.48,4.7,4.43,5.09,0.757,476
2020-08-18T00:00:00.000Z,2.17,8.63,5.4,4.33,6.1,1.358,451
2020-08-19T00:00:00.000Z,1.65,7.23,3.93,2.8,4.53,1.034,450
2020-08-20T00:00:00.000Z,1.33,10.1,4,2.29,4.7,1.546,481
2020-08-21T00:00:00.000Z,1.5,6.93,2.9,2.19,3.37,0.924,453
2020-08-22T00:00:00.000Z,2,11.9,4.22,3.4,6.23,2.222,406
2020-08-23T00:00:00.000Z,1.1,4.23,2.02,1.65,2.33,0.495,419
2020-08-24T00:00:00.000Z,1.33,30.8,2.4,2,2.8,1.619,355
2020-08-25T00:00:00.000Z,1,8.57,2.17,1.7,3,1.145,383
2020-08-26T00:00:00.000Z,0.83,3,1.63,1.4,1.83,0.37,405
2020-08-27T00:00:00.000Z,0.8,6.8,1.6,1.3,2.5,1.276,460
2020-08-28T00:00:00.000Z,1.33,8.4,2.8,2.3,4.7,1.612,406
2020-08-29T00:00:00.000Z,1.12,20.9,2.8,2,3.93,3.547,430
2020-08-30T00:00:00.000Z,1.7,13.27,5.07,2.9,7,2.365,410
2020-08-31T00:00:00.000Z,0.7,15.73,1.6,1.2,6.74,4.196,393
2020-09-01T00:00:00.000Z,0.87,6.43,1.8,1.33,2.29,0.875,358
2020-09-02T00:00:00.000Z,0.9,18.97,2.29,1.7,3.43,1.557,474
2020-09-03T00:00:00.000Z,1.5,8.07,3,2.29,5,1.533,467
2020-09-04T00:00:00.000Z,1.07,11.6,4.83,2.5,6.42,2.643,481
2020-09-05T00:00:00.000Z,1.2,13.37,4.5,2.8,6.8,2.243,480
2020-09-06T00:00:00.000Z,1.2,5.87,1.9,1.6,2.29,0.559,477
2020-09-07T00:00:00.000Z,0.8,7.9,1.8,1.5,2.67,1.177,444
2020-09-08T00:00:00.000Z,1.1,6.37,2.6,1.93,3.33,1.082,378
2020-09-09T00:00:00.000Z,1.3,13.3,3.4,2.17,8.02,3.57,403
2020-09-10T00:00:00.000Z,1.3,35.7,2.25,1.8,3.03,3.987,346
2020-09-11T00:00:00.000Z,1.63,19.7,4.42,2.29,7.3,3.665,316
2020-09-12T00:00:00.000Z,1.8,13.3,3.03,2.5,6.03,2.246,294
2020-09-13T00:00:00.000Z,2,13.2,3.4,2.89,6.34,2.361,361
2020-09-14T00:00:00.000Z,2.67,24.77,7.22,4.37,8.5,2.965,281
2020-09-15T00:00:00.000Z,5.3,33.5,8.1,7.45,9.13,3.244,255
2020-09-16T00:00:00.000Z,2,5.2,4.26,3.79,4.48,0.788,37
2020-09-17T00:00:00.000Z,0.53,7.3,1.14,0.87,1.5,0.844,152
2020-09-18T00:00:00.000Z,0.77,7.47,1.5,1.1,2.02,1.524,323
2020-09-19T00:00:00.000Z,1.5,5.6,2.7,2.2,3.2,0.783,312
2020-09-20T00:00:00.000Z,3.03,7.57,3.93,3.6,4.3,0.663,238
2020-09-21T00:00:00.000Z,3.2,14.47,4.67,4.07,5.63,1.496,219
2020-09-22T00:00:00.000Z,3.37,29.27,8.13,5.79,10.16,3.133,348
2020-09-23T00:00:00.000Z,3.7,15.8,9.88,5.9,11.68,3.227,453
2020-09-24T00:00:00.000Z,1.27,32.72,5,3.63,5.77,2.226,468
2020-09-25T00:00:00.000Z,1.1,18.39,5.33,3.5,7.47,2.518,347
2020-09-26T00:00:00.000Z,0,8.23,0.2,0.17,2.5,1.961,282
2020-09-27T00:00:00.000Z,0.07,2.97,0.2,0.1,0.2,0.315,233
2020-09-28T00:00:00.000Z,0.1,6.9,0.3,0.2,2.13,1.207,271
2020-09-29T00:00:00.000Z,1.33,7.87,3.1,2.52,5.15,1.588,261
2020-09-30T00:00:00.000Z,1.4,19.93,7.69,5.53,12.83,5.04,394
2020-10-01T00:00:00.000Z,7.73,282.57,12.59,11.09,15.68,15.998,300
2020-10-02T00:00:00.000Z,7.1,24.17,14.93,11.65,19.62,4.56,265
2020-10-03T00:00:00.000Z,3.27,35.27,8.13,6.62,11.92,5.527,249
2020-10-04T00:00:00.000Z,0.77,5.37,1.83,1.4,2.7,0.847,318
2020-10-05T00:00:00.000Z,1.3,7.2,2.6,1.9,3.23,1.036,323
2020-10-06T00:00:00.000Z,0.6,5.6,1.33,1.1,1.7,0.592,338
2020-10-07T00:00:00.000Z,1.2,8.57,2.13,1.67,3.5,1.462,340
2020-10-08T00:00:00.000Z,1.5,7.07,3.12,2.37,4.09,1.148,322
2020-10-09T00:00:00.000Z,0.8,18.53,2.1,1.7,4.07,2.401,346
2020-10-10T00:00:00.000Z,1.1,15.3,5.47,2.37,11.99,4.692,413
2020-10-11T00:00:00.000Z,1.5,6.53,3.35,2.6,4.2,1.026,432
2020-10-12T00:00:00.000Z,2.06,15.07,5.3,3.19,8.05,3.354,344
2020-10-13T00:00:00.000Z,1,13.07,3.3,2.22,9.77,3.903,404
2020-10-14T00:00:00.000Z,0.1,3.1,0.2,0.17,1.33,0.776,396
2020-10-15T00:00:00.000Z,0.1,2.73,0.2,0.1,0.2,0.246,397
