date,min,max,pm25,q1,q3,stdev,count
2020-08-15T00:00:00.000Z,3.22,50,6.22,4.34,7.59,3.247,545
2020-08-16T00:00:00.000Z,1.5,63.53,3.54,2.29,8.88,5.286,542
2020-08-17T00:00:00.000Z,3.08,49.4,4.5,4.03,5.03,3.066,540
2020-08-18T00:00:00.000Z,1.98,13.43,6.43,4.78,7.35,1.897,533
2020-08-19T00:00:00.000Z,1.1,36.33,3.5,1.95,6.5,3.352,527
2020-08-20T00:00:00.000Z,0.8,521.97,2.9,1.6,5.3,46.682,530
2020-08-21T00:00:00.000Z,0.8,428.38,2.5,1.42,3,56.518,522
2020-08-22T00:00:00.000Z,1.8,383.25,4.47,3.4,6.49,32.182,485
2020-08-23T00:00:00.000Z,0.6,475.02,2.33,1.52,3.65,68.499,505
2020-08-24T00:00:00.000Z,1,15.32,1.98,1.6,2.47,1.314,443
2020-08-25T00:00:00.000Z,0.6,373.98,2.4,1.55,4.4,47.114,455
2020-08-26T00:00:00.000Z,0.5,5.15,1.45,1.2,1.77,0.578,465
2020-08-27T00:00:00.000Z,0.5,14.93,1.35,1,2.2,1.415,527
2020-08-28T00:00:00.000Z,0.95,29.73,2.4,2,3.58,2.104,467
2020-08-29T00:00:00.000Z,0.5,33.28,3.15,1.85,4.25,2.57,477
2020-08-30T00:00:00.000Z,1.35,58.95,4.57,2.99,6.24,4.697,477
2020-08-31T00:00:00.000Z,0.3,103.87,1.8,1.1,7,6.697,472
2020-09-01T00:00:00.000Z,0.4,34.42,1.62,0.9,3.41,3.043,413
2020-09-02T00:00:00.000Z,0.5,19.1,1.7,1.3,3.2,1.582,475
2020-09-03T00:00:00.000Z,1.1,89.75,2.99,1.8,5.4,5.133,470
2020-09-04T00:00:00.000Z,0.68,66.25,4.38,1.75,7.97,4.486,488
2020-09-05T00:00:00.000Z,1.2,23.6,4.8,2.78,6.87,2.753,481
2020-09-06T00:00:00.000Z,0.75,13.68,1.85,1.45,2.47,1.11,479
2020-09-07T00:00:00.000Z,0.4,19.25,1.79,1.37,2.67,1.96,446
2020-09-08T00:00:00.000Z,0.8,13.52,3,1.66,3.65,1.457,384
2020-09-09T00:00:00.000Z,0.9,34.78,3.1,1.6,8.43,4.396,407
2020-09-10T00:00:00.000Z,1,67.8,2.42,1.87,3.97,4.066,347
2020-09-11T00:00:00.000Z,1.42,16.2,4.47,2.1,6.63,2.505,316
2020-09-12T00:00:00.000Z,1.4,20.5,2.95,2.2,8.88,3.512,303
2020-09-13T00:00:00.000Z,1.6,25.9,3.72,2.5,5.3,2.459,371
2020-09-14T00:00:00.000Z,2.17,115.8,6.2,3.1,9.44,7.443,304
2020-09-15T00:00:00.000Z,5.18,59.55,8.5,7.28,9.98,3.887,258
2020-09-16T00:00:00.000Z,2.8,6.32,4.12,3.7,4.61,0.719,37
2020-09-17T00:00:00.000Z,0.1,12.5,0.65,0.5,1.05,1.274,149
2020-09-18T00:00:00.000Z,0.3,6.55,0.93,0.65,1.88,1.323,329
2020-09-19T00:00:00.000Z,1,58.08,2.47,1.8,3.16,5.376,313
2020-09-20T00:00:00.000Z,2.65,64.06,3.87,3.42,4.4,5.781,241
2020-09-21T00:00:00.000Z,2.87,16.27,4.73,4.2,5.78,1.434,222
2020-09-22T00:00:00.000Z,3.5,13.82,7.04,5.85,8.36,2.344,340
2020-09-23T00:00:00.000Z,3.4,31.67,9.23,5.88,12.75,3.937,453
2020-09-24T00:00:00.000Z,1,91.9,4.09,2.85,6.68,4.952,467
2020-09-25T00:00:00.000Z,1.02,27.15,5.8,3.7,7.85,2.724,353
2020-09-26T00:00:00.000Z,1.55,47.17,3.89,3,5.74,4.442,276
2020-09-27T00:00:00.000Z,1.05,17.42,2.5,1.51,3.51,1.672,233
2020-09-28T00:00:00.000Z,0.5,119.03,1.98,1.13,2.35,7.815,277
2020-09-29T00:00:00.000Z,1.4,24.85,3.79,2.5,4.9,1.827,262
2020-09-30T00:00:00.000Z,1.6,62.78,9.57,5,15.59,6.872,401
2020-10-01T00:00:00.000Z,9.55,37.75,14.49,11.73,19.25,5.34,314
2020-10-02T00:00:00.000Z,8.4,44.88,19.7,14.72,25.19,7.1,289
2020-10-03T00:00:00.000Z,3.1,75.34,12.12,7.53,21.42,9.903,284
2020-10-04T00:00:00.000Z,0.2,37,1.48,0.85,2.11,2.368,317
2020-10-05T00:00:00.000Z,1.2,7.95,2.7,1.92,3.29,1.114,320
2020-10-06T00:00:00.000Z,0.2,6.18,1.1,0.8,1.33,0.556,344
2020-10-07T00:00:00.000Z,0.8,11.43,2,1.5,3.85,1.641,342
2020-10-08T00:00:00.000Z,1.1,41.33,3.62,2.04,5.5,2.995,326
2020-10-09T00:00:00.000Z,0.8,18.42,2.19,1.5,4.95,2.301,368
2020-10-10T00:00:00.000Z,0.85,24.42,7.86,2.2,16.91,7.192,420
2020-10-11T00:00:00.000Z,1.17,44.88,4.72,3.15,6.8,3.185,438
2020-10-12T00:00:00.000Z,2.45,50.75,6.97,3.83,10.85,5.1,349
2020-10-13T00:00:00.000Z,0.62,38.63,3.9,2.52,11.75,5.985,421
2020-10-14T00:00:00.000Z,0.47,38.6,1.4,1,1.75,3.962,414
2020-10-15T00:00:00.000Z,0.47,60.45,1.5,1.2,3,5.313,416
2020-10-16T00:00:00.000Z,0.43,26.1,2.04,1.35,2.7,1.772,436
2020-10-17T00:00:00.000Z,1.6,30.62,5.05,4.03,7.64,2.89,441
2020-10-18T00:00:00.000Z,1.9,27.25,9.36,5.5,14.6,5.809,448
2020-10-19T00:00:00.000Z,1.23,17.17,5.53,2.63,9.68,3.897,436
2020-10-20T00:00:00.000Z,8.77,43.1,14,10.75,17.27,4.699,454
2020-10-21T00:00:00.000Z,4.78,32.83,10.26,8.38,13.56,5.378,440
2020-10-22T00:00:00.000Z,2.65,27.02,4.8,4.2,5.38,1.615,430
2020-10-23T00:00:00.000Z,2.33,42.45,6.82,5.63,12.23,4.928,423
2020-10-24T00:00:00.000Z,1.7,83.32,6.95,4.47,13.45,6.529,443
2020-10-25T00:00:00.000Z,1.67,23.17,4.4,2.7,6,2.873,482
2020-10-26T00:00:00.000Z,3.4,25.77,12.32,10.38,15.6,3.675,475
2020-10-27T00:00:00.000Z,1.14,30.73,2.9,2.27,3.88,1.963,454
2020-10-28T00:00:00.000Z,1.02,10.77,3.08,2.2,4.68,1.793,464
